price,levy,brand,category,leather_interior,fuel_type,engine_volume,mileage,cylinders,type,drive_wheels,doors,wheel,color,airbags,car_age
5017800,781,ford,jeep,yes,petrol,2.0,8000,4.0,automatic,4x4,4,left,black,6,8
1724900,1024,ford,jeep,yes,hybrid,2.5,131000,4.0,automatic,front,4,left,grey,10,14
658600,781,bmw,coupe,no,petrol,2.0,357806,6.0,manual,rear,2,left,blue,2,28
9408300,1104,bmw,jeep,yes,diesel,3.0,160000,6.0,automatic,4x4,4,left,black,5,9
6272200,781,bmw,jeep,yes,petrol,3.0,95000,6.0,automatic,4x4,4,left,black,0,12
133300,289,ford,jeep,yes,hybrid,0.4,349288,4.0,automatic,front,4,left,blue,0,16
258700,382,ford,sedan,yes,hybrid,2.0,88795,4.0,automatic,front,4,left,black,0,9
548800,1077,toyota,jeep,yes,petrol,2.0,78424,4.0,automatic,front,4,left,red,12,5
972200,609,toyota,sedan,yes,hybrid,2.5,127515,4.0,automatic,front,4,left,black,12,6
31400,1172,mercedes-benz,sedan,yes,diesel,3.5,132630,6.0,automatic,rear,4,left,silver,12,13
329300,761,toyota,hatchback,yes,hybrid,1.8,159382,4.0,automatic,front,4,left,white,12,14
2352100,934,toyota,jeep,yes,petrol,2.5,58285,4.0,automatic,4x4,4,left,blue,0,9
101900,831,hyundai,sedan,yes,petrol,1.6,25635,4.0,automatic,front,4,left,black,12,7
627200,789,chevrolet,sedan,yes,petrol,1.6,49232,4.0,automatic,front,4,left,silver,4,15
54900,765,bmw,sedan,yes,petrol,2.0,118907,4.0,automatic,rear,4,left,white,12,9
2822500,640,bmw,jeep,yes,petrol,2.0,108000,12.0,automatic,front,4,left,black,12,11
1630800,586,toyota,sedan,no,petrol,1.8,124000,4.0,automatic,front,4,left,black,12,12
2226600,1058,mercedes-benz,jeep,yes,diesel,3.5,193267,6.0,automatic,4x4,4,left,grey,12,12
243000,1598,mercedes-benz,sedan,yes,diesel,3.0,175614,6.0,automatic,rear,4,left,black,12,16
31400,761,toyota,hatchback,yes,hybrid,1.8,287146,4.0,automatic,front,4,left,blue,12,14
423400,353,toyota,hatchback,yes,hybrid,1.8,123778,4.0,automatic,front,4,left,grey,12,9
1763400,531,hyundai,hatchback,yes,diesel,1.6,183380,4.0,automatic,front,4,left,grey,4,12
1199200,1047,hyundai,sedan,yes,petrol,1.6,150863,4.0,automatic,front,4,left,white,4,17
392000,843,toyota,hatchback,no,hybrid,1.5,337600,4.0,automatic,front,4,left,blue,12,16
9400,779,toyota,sedan,yes,petrol,2.5,202994,4.0,automatic,front,4,left,black,12,11
7777500,1053,bmw,jeep,yes,petrol,3.5,158000,6.0,automatic,4x4,4,left,white,12,10
2007100,781,toyota,sedan,yes,petrol,2.5,94000,4.0,automatic,front,4,left,white,10,12
3058300,639,hyundai,jeep,yes,diesel,2.0,212762,4.0,automatic,front,4,left,silver,4,10
47000,1077,toyota,jeep,yes,petrol,2.0,10610,4.0,automatic,front,4,left,silver,12,5
950000,781,mercedes-benz,sedan,yes,petrol,3.2,0,6.0,automatic,rear,4,left,black,0,24
4424700,765,hyundai,jeep,yes,diesel,2.0,153958,4.0,automatic,front,4,left,white,4,9
230000,781,ford,microbus,no,diesel,2.4,13000,4.0,manual,rear,4,left,black,4,21
1689400,687,hyundai,sedan,yes,petrol,1.6,71202,4.0,automatic,front,4,left,silver,4,14
1442600,831,ford,jeep,yes,petrol,2.4,128000,4.0,automatic,4x4,4,left,silver,8,13
1693500,502,toyota,hatchback,no,hybrid,1.5,91400,4.0,automatic,front,4,left,silver,12,11
2520500,915,hyundai,sedan,yes,petrol,3.0,253966,4.0,automatic,front,4,left,white,4,10
1567700,729,chevrolet,jeep,yes,diesel,1.6,30374,4.0,automatic,front,4,left,silver,4,8
2242300,781,hyundai,minivan,yes,diesel,2.5,75437,4.0,automatic,front,4,left,grey,4,12
3295400,765,hyundai,jeep,yes,diesel,2.0,103589,4.0,automatic,front,4,left,black,4,9
86200,1024,ford,jeep,yes,hybrid,2.5,174926,4.0,automatic,front,4,left,grey,0,14
6383900,1053,ford,jeep,yes,petrol,3.5,48515,4.0,automatic,front,4,left,black,4,10
31400,333,ford,sedan,yes,hybrid,2.0,124493,4.0,automatic,front,4,left,white,0,10
282200,781,mercedes-benz,sedan,no,petrol,2.0,240000,4.0,manual,rear,4,left,green,0,37
1865400,862,hyundai,minivan,yes,diesel,2.5,69624,4.0,automatic,front,4,left,black,4,13
1676600,642,chevrolet,sedan,yes,diesel,2.0,90815,4.0,automatic,front,4,left,white,4,12
1975700,781,ford,hatchback,no,hybrid,2.0,72000,4.0,automatic,front,4,left,grey,6,11
2603000,382,chevrolet,hatchback,yes,hybrid,1.5,52062,4.0,automatic,front,4,left,blue,0,7
1066300,690,toyota,jeep,yes,hybrid,3.5,109344,6.0,automatic,4x4,4,left,white,12,8
2788900,707,hyundai,jeep,yes,diesel,2.0,151594,4.0,automatic,front,4,left,silver,4,13
721300,919,bmw,jeep,yes,diesel,3.0,274098,6.0,automatic,4x4,4,left,white,0,12
1254400,781,toyota,sedan,yes,hybrid,1.5,150000,4.0,automatic,front,4,left,grey,12,17
4221800,1091,hyundai,minivan,yes,diesel,2.5,96334,4.0,automatic,front,4,left,grey,4,8
18800,382,chevrolet,hatchback,yes,hybrid,1.5,125358,4.0,automatic,front,4,left,grey,0,7
1590000,781,toyota,sedan,no,hybrid,1.8,160000,4.0,automatic,front,4,left,white,6,13
2576300,833,chevrolet,jeep,yes,diesel,2.2,78356,4.0,automatic,front,4,left,silver,4,9
877800,362,chevrolet,sedan,yes,petrol,1.0,34855,4.0,automatic,front,4,left,white,4,10
2038500,781,ford,microbus,yes,diesel,2.4,240000,6.0,manual,rear,4,left,white,0,23
2508900,781,mercedes-benz,jeep,yes,diesel,3.0,180000,6.0,automatic,4x4,4,left,black,12,17
2588900,528,hyundai,sedan,yes,petrol,1.6,84640,4.0,automatic,front,4,left,white,4,10
4104800,640,hyundai,coupe,yes,petrol,2.0,95605,4.0,automatic,front,4,left,black,4,11
86200,394,toyota,sedan,yes,hybrid,2.5,130478,4.0,automatic,front,4,left,white,12,10
28200,753,hyundai,sedan,yes,hybrid,2.4,93816,4.0,automatic,front,4,left,black,0,12
1348500,645,hyundai,sedan,no,petrol,1.8,148552,4.0,automatic,front,4,left,black,12,13
4424700,765,hyundai,jeep,yes,diesel,2.0,147542,4.0,automatic,front,4,left,blue,4,9
62700,1058,mercedes-benz,sedan,yes,diesel,3.5,318285,6.0,automatic,4x4,4,left,black,12,12
580200,1055,mercedes-benz,sedan,yes,diesel,3.5,107800,6.0,automatic,rear,4,left,grey,12,11
3949900,640,ford,sedan,yes,petrol,2.0,72407,4.0,automatic,front,4,left,white,4,11
752700,781,mercedes-benz,coupe,yes,petrol,2.0,16400,4.0,manual,rear,2,left,blue,8,25
1003600,475,chevrolet,sedan,no,petrol,1.4,148000,4.0,automatic,front,4,left,grey,10,12
1387700,687,hyundai,hatchback,yes,petrol,1.6,103000,4.0,automatic,front,4,left,grey,4,14
31400,1017,mercedes-benz,sedan,yes,diesel,2.0,26802,4.0,automatic,rear,4,left,black,12,7
2977700,642,hyundai,jeep,yes,diesel,2.0,206608,4.0,automatic,front,4,left,silver,4,12
282200,382,ford,sedan,yes,hybrid,2.0,100747,4.0,automatic,front,4,left,green,0,9
86200,394,toyota,sedan,yes,hybrid,2.5,130478,4.0,automatic,front,4,left,white,12,10
972200,891,bmw,sedan,yes,petrol,2.0,70195,4.0,automatic,rear,4,left,white,12,8
1034900,697,hyundai,sedan,no,petrol,1.8,110000,4.0,automatic,front,4,left,silver,8,9
1238800,1399,mercedes-benz,sedan,yes,diesel,3.5,189530,6.0,automatic,4x4,4,left,black,12,14
180300,749,hyundai,sedan,yes,petrol,2.4,0,4.0,automatic,front,4,left,blue,12,10
2709300,777,hyundai,minivan,yes,diesel,2.5,189167,4.0,automatic,front,4,left,grey,4,10
1803300,738,chevrolet,sedan,no,petrol,1.4,49439,4.0,automatic,front,4,left,grey,6,7
3227400,810,hyundai,sedan,yes,petrol,1.8,86391,4.0,automatic,front,4,left,silver,4,8
800000,781,mercedes-benz,sedan,no,petrol,2.4,253000,6.0,manual,rear,4,left,silver,5,25
250900,697,toyota,sedan,yes,petrol,1.8,127680,4.0,automatic,front,4,left,grey,12,9
2822500,1327,toyota,sedan,no,petrol,2.5,142000,4.0,automatic,front,4,left,white,12,6
784000,781,chevrolet,hatchback,no,petrol,0.8,120000,3.0,automatic,front,4,left,red,4,18
1944400,781,mercedes-benz,minivan,no,diesel,2.2,220000,4.0,manual,rear,4,left,white,4,15
3557900,639,hyundai,jeep,yes,diesel,2.0,175126,4.0,automatic,front,4,left,grey,4,10
1693500,586,hyundai,sedan,yes,petrol,1.8,160160,4.0,automatic,front,4,left,black,12,12
345000,831,hyundai,sedan,yes,hybrid,2.4,224349,4.0,automatic,front,4,left,grey,0,13
1690000,503,toyota,hatchback,yes,petrol,1.5,46756,4.0,automatic,front,4,left,black,4,12
3763300,579,toyota,sedan,yes,hybrid,2.5,91000,4.0,automatic,rear,4,left,black,12,7
2665700,642,bmw,sedan,yes,petrol,2.0,206400,4.0,automatic,rear,4,left,black,12,12
2254900,730,hyundai,sedan,yes,diesel,1.6,150000,4.0,automatic,front,4,left,white,4,8
1377100,687,hyundai,sedan,yes,petrol,1.6,159048,4.0,automatic,front,4,left,silver,4,14
1595700,836,hyundai,jeep,yes,diesel,2.0,140123,4.0,automatic,front,4,left,black,4,14
156800,1493,mercedes-benz,sedan,yes,diesel,3.5,77205,6.0,automatic,rear,4,left,grey,12,8
439100,697,hyundai,jeep,yes,petrol,1.8,125386,4.0,automatic,front,4,left,white,12,9
1113300,919,bmw,jeep,yes,petrol,3.0,195982,6.0,automatic,4x4,4,left,black,12,12
1364200,649,toyota,hatchback,no,hybrid,1.5,137000,4.0,automatic,front,4,left,white,12,14
376300,779,toyota,sedan,yes,hybrid,2.5,124912,4.0,automatic,front,4,left,white,12,11
4045600,639,mercedes-benz,sedan,yes,petrol,2.0,64000,4.0,automatic,front,4,left,white,12,10
1882600,531,hyundai,sedan,yes,petrol,1.6,132000,4.0,automatic,front,4,left,silver,4,12
3104700,400,toyota,hatchback,no,hybrid,1.5,10000,4.0,automatic,front,4,left,grey,8,6
3758000,891,hyundai,jeep,yes,diesel,2.0,90000,4.0,automatic,front,4,left,white,4,8
972200,530,ford,sedan,no,petrol,1.6,201000,4.0,automatic,front,4,left,silver,12,11
62700,891,hyundai,hatchback,yes,petrol,2.0,47074,4.0,automatic,front,4,left,silver,12,8
2958000,642,hyundai,jeep,yes,diesel,2.0,148310,4.0,automatic,front,4,left,silver,4,12
956500,1275,hyundai,jeep,yes,petrol,2.4,1446,4.0,automatic,front,4,left,black,12,5
2508900,891,hyundai,sedan,no,petrol,2.0,88000,4.0,automatic,front,4,left,black,8,8
1160400,530,ford,sedan,no,petrol,1.6,113000,4.0,automatic,front,4,left,grey,4,11
1191700,988,toyota,sedan,no,petrol,1.5,180000,4.0,automatic,front,4,left,red,12,17
972200,456,toyota,sedan,yes,hybrid,2.5,241227,4.0,automatic,front,4,left,silver,12,9
5612100,891,hyundai,jeep,yes,diesel,2.0,111875,4.0,automatic,front,4,left,blue,4,8
1238800,1399,mercedes-benz,sedan,yes,diesel,3.5,189530,6.0,automatic,4x4,4,left,black,12,14
70600,1249,toyota,jeep,yes,petrol,2.5,29333,4.0,automatic,front,4,left,grey,12,7
203800,1172,mercedes-benz,jeep,yes,diesel,3.5,186542,6.0,automatic,4x4,4,left,white,12,13
564500,781,toyota,coupe,yes,petrol,1.8,204000,4.0,manual,front,2,right,silver,6,24
1003600,781,toyota,sedan,no,petrol,2.0,160000,4.0,automatic,rear,4,right,blue,2,23
2352100,779,toyota,sedan,yes,petrol,2.5,127000,6.0,automatic,front,4,left,black,12,11
4390500,1202,hyundai,jeep,no,petrol,2.4,72000,4.0,automatic,4x4,4,left,black,12,7
3873100,1249,hyundai,minivan,yes,diesel,2.5,30066,4.0,automatic,front,4,left,grey,4,7
3000,781,toyota,sedan,no,hybrid,1.5,1000,4.0,automatic,front,4,left,white,12,17
172500,1363,mercedes-benz,jeep,yes,diesel,4.6,180659,8.0,automatic,4x4,4,left,black,12,12
164600,431,ford,sedan,yes,hybrid,2.0,120114,4.0,automatic,front,4,left,black,12,8
1113300,394,toyota,sedan,yes,hybrid,2.5,179381,4.0,automatic,front,4,left,black,12,10
2508900,1058,toyota,sedan,yes,petrol,3.5,93000,6.0,automatic,front,4,left,black,10,12
188200,738,chevrolet,sedan,yes,petrol,1.4,119352,4.0,automatic,front,4,left,black,12,7
1562400,966,hyundai,coupe,yes,petrol,2.0,158642,4.0,automatic,front,4,left,grey,4,15
3856200,891,hyundai,jeep,yes,diesel,2.0,195996,4.0,automatic,front,4,left,white,4,8
62700,917,bmw,sedan,yes,petrol,3.0,161994,6.0,automatic,rear,4,left,black,12,11
25100,607,toyota,sedan,yes,hybrid,2.5,39552,4.0,automatic,front,4,left,black,12,5
1285800,777,toyota,sedan,yes,petrol,2.5,219150,4.0,automatic,front,4,left,white,12,10
156800,810,hyundai,sedan,yes,petrol,1.8,121840,4.0,automatic,front,4,left,blue,12,8
972200,609,toyota,sedan,yes,hybrid,2.5,127515,4.0,automatic,front,4,left,black,12,6
2226600,862,hyundai,minivan,yes,diesel,2.5,120805,4.0,automatic,front,4,left,black,4,13
2574400,765,chevrolet,sedan,yes,diesel,2.0,111365,4.0,automatic,front,4,left,grey,4,9
3042000,394,toyota,sedan,yes,hybrid,2.5,103677,6.0,automatic,front,4,left,blue,8,10
1254400,584,hyundai,sedan,no,petrol,1.8,120000,4.0,automatic,front,4,left,silver,0,10
1096400,836,hyundai,jeep,yes,diesel,2.0,51604,4.0,automatic,front,4,left,white,4,14
188200,1211,bmw,jeep,yes,diesel,3.0,265210,6.0,automatic,4x4,4,left,black,0,14
627200,781,mercedes-benz,sedan,no,petrol,2.0,3000000,4.0,manual,rear,4,left,green,4,26
2163900,781,hyundai,hatchback,no,petrol,1.8,133280,4.0,automatic,front,4,left,black,10,11
180300,1405,bmw,jeep,yes,diesel,3.0,229854,6.0,automatic,4x4,4,left,green,0,15
1129000,2377,toyota,jeep,yes,petrol,5.7,54875,8.0,automatic,rear,4,left,grey,12,8
329300,781,toyota,sedan,yes,hybrid,2.5,361035,4.0,automatic,front,4,left,black,12,12
2226600,1058,mercedes-benz,jeep,yes,diesel,3.5,193267,6.0,automatic,4x4,4,left,grey,12,12
149000,1018,ford,jeep,yes,petrol,3.0,158349,6.0,automatic,front,4,left,white,12,13
3230200,1604,mercedes-benz,sedan,yes,diesel,5.5,101424,8.0,automatic,4x4,4,left,grey,12,10
125400,831,hyundai,sedan,yes,petrol,1.6,106979,4.0,automatic,front,4,left,blue,12,7
1411300,934,toyota,sedan,no,petrol,2.5,0,4.0,automatic,front,4,left,black,8,9
501800,431,hyundai,sedan,yes,hybrid,2.0,71218,4.0,automatic,front,4,left,black,0,8
3500,781,toyota,sedan,no,hybrid,1.5,172000,4.0,automatic,front,4,left,white,8,16
1866000,781,hyundai,sedan,yes,petrol,2.4,130000,4.0,automatic,front,4,left,black,6,11
22000,1185,ford,jeep,yes,hybrid,2.5,193614,4.0,automatic,front,4,left,white,0,15
3449700,779,toyota,jeep,no,petrol,2.5,127000,6.0,automatic,4x4,4,left,black,10,11
31400,834,toyota,jeep,yes,petrol,2.7,158870,4.0,automatic,rear,4,left,white,12,11
1474000,781,mercedes-benz,hatchback,no,petrol,1.7,120000,4.0,automatic,front,4,left,black,12,16
1662100,781,bmw,sedan,yes,diesel,3.0,270000,6.0,automatic,rear,4,left,black,10,21
878100,1090,chevrolet,jeep,yes,diesel,2.0,57248,4.0,automatic,front,4,left,white,4,16
1348500,642,ford,hatchback,yes,petrol,2.0,121000,4.0,automatic,front,4,left,white,10,12
188200,1211,bmw,jeep,yes,diesel,3.0,265210,6.0,automatic,4x4,4,left,black,0,14
6501500,1077,hyundai,jeep,yes,petrol,2.0,6770,4.0,automatic,front,4,left,grey,4,5
1196400,761,chevrolet,sedan,yes,petrol,1.8,114588,4.0,automatic,front,4,left,grey,4,14
1662100,1317,bmw,sedan,yes,petrol,2.8,164000,6.0,automatic,rear,4,left,grey,12,15
22000,1185,ford,jeep,yes,hybrid,2.5,193614,4.0,automatic,front,4,left,white,0,15
1479900,503,toyota,hatchback,yes,petrol,1.5,69570,4.0,automatic,front,4,left,blue,4,12
2195300,781,toyota,sedan,no,petrol,2.5,111763,4.0,automatic,front,4,left,white,0,12
1881700,781,mercedes-benz,coupe,yes,petrol,3.5,162000,6.0,automatic,rear,2,left,silver,8,17
1850000,1091,toyota,sedan,yes,petrol,2.5,142000,4.0,automatic,front,4,left,black,0,8
329300,891,hyundai,sedan,yes,petrol,2.0,0,4.0,automatic,front,4,left,silver,12,8
1254400,502,toyota,hatchback,yes,hybrid,1.5,142000,4.0,automatic,front,4,left,blue,8,11
1734600,531,hyundai,hatchback,yes,diesel,1.6,151136,4.0,automatic,front,4,left,white,4,12
7313400,1273,ford,jeep,yes,petrol,3.5,56571,4.0,automatic,front,4,left,white,4,9
313600,473,chevrolet,sedan,yes,petrol,1.4,156992,4.0,automatic,front,4,left,black,12,10
1568100,1391,mercedes-benz,sedan,yes,petrol,4.7,152000,8.0,automatic,4x4,4,left,black,12,12
31400,1172,mercedes-benz,sedan,yes,diesel,3.5,132630,6.0,automatic,rear,4,left,silver,12,13
78400,1018,bmw,jeep,yes,petrol,3.0,277421,6.0,automatic,4x4,4,left,black,12,13
2759800,781,toyota,sedan,yes,petrol,2.5,64000,4.0,automatic,front,4,left,grey,12,12
1881700,781,toyota,sedan,no,hybrid,1.8,104000,4.0,automatic,front,4,left,black,8,11
5237300,579,toyota,jeep,no,hybrid,2.5,2000,4.0,automatic,4x4,4,left,grey,12,7
2500,781,toyota,hatchback,yes,hybrid,1.8,11111,4.0,automatic,front,4,left,white,12,13
1097600,586,hyundai,sedan,no,petrol,1.8,213600,4.0,automatic,front,4,left,blue,6,12
1630800,781,toyota,hatchback,no,hybrid,1.5,123456,4.0,automatic,front,4,right,white,8,10
2352100,474,chevrolet,hatchback,yes,hybrid,1.4,126400,4.0,automatic,front,4,left,black,6,11
658600,1363,mercedes-benz,sedan,yes,petrol,4.6,156043,8.0,automatic,4x4,4,left,black,12,12
705600,1090,chevrolet,jeep,yes,diesel,2.0,68348,4.0,automatic,front,4,left,silver,4,16
1092300,583,hyundai,hatchback,yes,diesel,1.6,32800,4.0,automatic,front,4,left,black,4,13
1954700,640,hyundai,jeep,yes,diesel,2.0,199848,4.0,automatic,front,4,left,black,4,11
1568100,753,hyundai,sedan,yes,petrol,2.4,147200,4.0,automatic,front,4,left,black,8,12
2979300,1053,mercedes-benz,sedan,yes,diesel,3.5,219030,6.0,automatic,4x4,4,left,black,12,10
1254400,781,mercedes-benz,hatchback,yes,petrol,1.7,221700,4.0,automatic,front,4,left,white,12,17
1787600,781,hyundai,sedan,no,petrol,1.8,62000,4.0,automatic,front,4,left,grey,10,13
313600,781,toyota,sedan,yes,petrol,2.5,277906,4.0,automatic,front,4,left,grey,12,12
1170400,687,hyundai,sedan,yes,petrol,1.6,180093,4.0,automatic,front,4,left,black,4,14
940800,781,bmw,sedan,no,petrol,2.2,111111,6.0,manual,rear,4,left,silver,6,23
70600,751,hyundai,sedan,yes,hybrid,2.4,0,4.0,automatic,front,4,left,white,0,11
972200,1267,toyota,hatchback,no,hybrid,1.5,146000,4.0,automatic,front,4,right,blue,4,11
1288000,836,hyundai,sedan,yes,petrol,2.0,173177,4.0,automatic,front,4,left,white,4,14
2822500,777,toyota,jeep,yes,petrol,2.5,180275,4.0,automatic,4x4,4,left,white,0,10
2963600,1249,hyundai,minivan,yes,diesel,2.5,32578,4.0,automatic,front,4,left,silver,4,7
329300,1076,hyundai,sedan,yes,petrol,2.0,261,4.0,automatic,front,4,left,black,12,4
2508900,595,toyota,hatchback,yes,petrol,1.5,68000,4.0,automatic,front,4,left,black,4,9
39200,919,bmw,jeep,yes,diesel,3.0,296395,6.0,automatic,4x4,4,left,grey,0,12
2289400,779,toyota,sedan,yes,petrol,2.5,160000,4.0,automatic,front,4,left,grey,12,11
5017800,781,ford,coupe,no,petrol,3.7,56000,6.0,automatic,rear,2,left,black,6,8
70600,1058,toyota,sedan,yes,petrol,3.5,132165,6.0,automatic,front,4,left,grey,12,12
1411300,781,bmw,jeep,yes,petrol,4.4,180000,8.0,automatic,4x4,4,left,black,0,22
1792300,707,chevrolet,sedan,yes,petrol,2.0,149790,4.0,automatic,front,4,left,black,4,13
8310700,1714,mercedes-benz,jeep,yes,petrol,3.5,13500,6.0,automatic,4x4,4,left,black,12,7
1238800,1399,mercedes-benz,sedan,yes,diesel,3.5,189530,6.0,automatic,4x4,4,left,black,12,14
1913000,1714,mercedes-benz,jeep,yes,petrol,3.5,75914,6.0,automatic,4x4,4,left,silver,12,7
1129000,781,ford,microbus,no,diesel,2.5,111000,5.0,manual,rear,4,left,blue,2,24
1317200,1185,ford,jeep,yes,hybrid,2.5,205000,4.0,automatic,4x4,4,left,green,8,15
3136100,781,bmw,sedan,yes,petrol,3.0,175000,6.0,automatic,rear,4,left,blue,6,14
1941600,531,hyundai,sedan,yes,petrol,1.6,79534,4.0,automatic,front,4,left,grey,4,12
1689400,642,chevrolet,jeep,yes,diesel,2.0,155329,4.0,automatic,front,4,left,silver,4,12
2007100,1292,mercedes-benz,jeep,yes,petrol,3.0,62938,6.0,automatic,4x4,4,left,black,0,8
2500,781,toyota,jeep,yes,diesel,2.2,120000,4.0,manual,4x4,4,left,white,13,12
486100,697,toyota,sedan,yes,petrol,1.8,152630,4.0,automatic,front,4,left,white,12,9
86200,1024,ford,jeep,yes,hybrid,2.5,174926,4.0,automatic,front,4,left,grey,0,14
940800,1268,toyota,hatchback,no,petrol,1.5,111000,4.0,automatic,front,4,right,black,6,12
1659900,707,hyundai,sedan,yes,petrol,2.0,179352,4.0,automatic,front,4,left,black,4,13
172500,1514,mercedes-benz,jeep,yes,petrol,4.6,217485,8.0,automatic,4x4,4,left,silver,12,13
2588900,639,hyundai,coupe,yes,petrol,2.0,50478,4.0,automatic,front,4,left,white,4,10
2038500,738,chevrolet,sedan,no,petrol,1.4,64000,4.0,automatic,front,4,left,white,12,7
1766300,503,toyota,hatchback,yes,hybrid,1.5,58405,4.0,automatic,front,4,left,silver,4,12
2382800,642,chevrolet,jeep,yes,diesel,2.0,110776,4.0,automatic,front,4,left,white,4,12
47000,1273,mercedes-benz,jeep,yes,petrol,3.5,61648,6.0,automatic,rear,4,left,black,12,9
1568100,781,mercedes-benz,jeep,yes,petrol,5.0,200000,8.0,automatic,4x4,4,left,black,12,22
1615100,781,hyundai,coupe,no,petrol,1.8,95000,4.0,automatic,front,2,left,black,6,12
1254400,781,toyota,jeep,yes,petrol,2.0,169000,4.0,automatic,4x4,4,left,black,0,23
1218700,531,chevrolet,hatchback,yes,petrol,1.6,65642,4.0,automatic,front,4,left,blue,4,12
25100,753,hyundai,sedan,yes,hybrid,2.4,259184,4.0,automatic,front,4,left,silver,0,12
2545600,639,chevrolet,jeep,yes,diesel,2.0,160087,4.0,automatic,front,4,left,grey,4,10
2289400,1273,mercedes-benz,jeep,yes,diesel,3.5,79080,6.0,automatic,4x4,4,left,grey,12,9
7804800,1011,ford,jeep,yes,petrol,2.3,99742,4.0,automatic,front,4,left,white,4,8
3073400,1053,mercedes-benz,sedan,yes,diesel,3.5,200179,6.0,automatic,4x4,4,left,black,12,10
8792700,1076,hyundai,jeep,yes,petrol,2.0,5900,4.0,automatic,front,4,left,grey,4,4
4917400,891,chevrolet,jeep,yes,diesel,2.0,48774,4.0,automatic,front,4,left,black,4,8
1715800,531,hyundai,sedan,yes,petrol,1.6,146816,4.0,automatic,front,4,left,white,4,12
2343600,777,hyundai,minivan,yes,diesel,2.5,173490,4.0,automatic,front,4,left,black,4,10
1850300,584,hyundai,sedan,no,petrol,1.8,48000,4.0,automatic,front,4,left,silver,12,10
1787600,781,bmw,jeep,yes,diesel,3.0,180000,6.0,automatic,4x4,4,left,black,3,21
1238800,1399,mercedes-benz,sedan,yes,diesel,3.5,189530,6.0,automatic,4x4,4,left,black,12,14
1689400,836,hyundai,sedan,yes,petrol,2.0,172253,4.0,automatic,front,4,left,grey,4,14
500000,781,ford,microbus,no,diesel,2.5,10000,4.0,manual,rear,2,left,white,0,34
1787600,781,toyota,sedan,yes,hybrid,2.5,90000,4.0,automatic,front,4,left,black,8,12
1113300,394,toyota,sedan,yes,hybrid,2.5,179381,4.0,automatic,front,4,left,black,12,10
15700,919,bmw,jeep,yes,diesel,3.0,296395,6.0,automatic,4x4,4,left,grey,0,12
3071200,877,hyundai,jeep,yes,diesel,1.7,50380,4.0,automatic,front,4,left,white,4,7
8799900,1714,mercedes-benz,jeep,yes,petrol,3.5,40000,6.0,automatic,4x4,4,left,grey,12,7
768300,781,mercedes-benz,sedan,no,petrol,2.0,415386,4.0,manual,rear,4,left,silver,4,27
974700,790,hyundai,sedan,yes,diesel,1.6,179740,4.0,automatic,front,4,left,silver,4,15
1160400,843,toyota,sedan,no,hybrid,1.5,149000,4.0,automatic,front,4,left,white,8,16
1724900,781,ford,microbus,no,diesel,2.5,300000,4.0,manual,rear,4,left,white,4,26
1129000,1714,mercedes-benz,jeep,yes,petrol,3.5,52675,6.0,automatic,rear,4,left,blue,12,7
1141200,645,chevrolet,sedan,yes,petrol,1.8,107271,4.0,automatic,front,4,left,grey,4,13
2743500,640,hyundai,jeep,yes,diesel,2.0,167157,4.0,automatic,front,4,left,grey,4,11
2540200,777,toyota,sedan,yes,petrol,2.5,92800,6.0,automatic,front,4,left,white,10,10
5488200,781,mercedes-benz,microbus,yes,diesel,2.7,145000,5.0,manual,rear,4,left,white,2,17
1599400,781,ford,sedan,yes,hybrid,2.5,185000,4.0,automatic,front,4,left,grey,10,14
2446200,642,toyota,sedan,yes,petrol,2.0,172800,4.0,automatic,rear,4,left,white,8,12
8467500,781,toyota,jeep,yes,diesel,4.5,200000,8.0,automatic,4x4,4,left,black,0,15
10000,781,mercedes-benz,jeep,yes,petrol,3.5,200000,6.0,automatic,4x4,4,left,silver,8,17
3407400,777,hyundai,minivan,yes,diesel,2.5,126970,4.0,automatic,front,4,left,silver,4,10
1223100,781,toyota,sedan,no,hybrid,1.5,223560,4.0,automatic,front,4,left,white,2,16
1483100,382,toyota,hatchback,yes,hybrid,1.5,181474,4.0,automatic,front,4,left,white,4,7
2995000,891,hyundai,jeep,yes,diesel,2.0,50079,4.0,automatic,front,4,left,white,4,8
1975700,531,ford,sedan,yes,petrol,1.6,117000,4.0,automatic,front,4,left,blue,10,12
987900,1266,toyota,sedan,no,hybrid,1.5,108000,4.0,automatic,front,4,right,silver,4,10
940800,781,toyota,jeep,no,petrol,2.0,140000,4.0,manual,4x4,4,left,green,2,27
12500,1664,toyota,coupe,yes,petrol,5.7,234683,8.0,automatic,rear,4,left,white,12,11
3873100,1249,hyundai,minivan,yes,diesel,2.5,30066,4.0,automatic,front,4,left,grey,4,7
2007100,781,hyundai,sedan,no,hybrid,2.4,21920,6.0,automatic,front,4,left,silver,11,11
101900,917,bmw,jeep,yes,diesel,3.0,137802,6.0,automatic,4x4,4,left,black,0,11
2163900,831,hyundai,sedan,yes,petrol,1.6,16687,4.0,automatic,front,4,left,grey,4,7
3922600,765,hyundai,jeep,yes,diesel,2.0,147808,4.0,automatic,front,4,left,grey,4,9
5203400,1017,hyundai,jeep,yes,diesel,2.0,82413,4.0,automatic,front,4,left,grey,4,7
78400,394,toyota,sedan,yes,hybrid,2.5,102397,4.0,automatic,front,4,left,black,12,10
